,ensembl_gene_id,prev_symbol,symbol
3767,ENSG00000233965,,RPL15P4
3768,ENSG00000225382,,LINC02569
3769,ENSG00000234179,,MTCYBP1
3770,ENSG00000234954,,MAS1L
3771,ENSG00000271309,,
3772,ENSG00000278585,,SNX3P1Y
3773,ENSG00000233890,,TCF19
3774,ENSG00000229553,,USP9YP17
3775,ENSG00000228524,,HLA-J
3776,ENSG00000231423,,RAB9AP5
3777,ENSG00000228240,,TTTY17A
3778,ENSG00000228240,,TTTY17A
3779,ENSG00000234652,,AGPAT5P1
3780,ENSG00000218410,,
3781,ENSG00000243643,,TSPY20P
3782,ENSG00000224989,,FAM41AY1
3783,ENSG00000281917,,SLC16A1
3784,ENSG00000131548,,TTTY6B
3785,ENSG00000232029,,ELOCP15
3786,ENSG00000248792,,LINC00266-2P
3787,ENSG00000225560,,FAM197Y8
3788,ENSG00000223996,,ETF1P1
3789,ENSG00000235925,,LY6G6C
3790,ENSG00000232974,,RPS17P1
3791,ENSG00000231287,,HCG4B
3792,ENSG00000237334,,HLA-Z
3793,ENSG00000232232,,HLA-N
3794,ENSG00000273858,,
3795,ENSG00000215540,,RBMY2CP
3796,ENSG00000225987,,PBX2
3797,ENSG00000274196,,FAM197Y4
3798,ENSG00000235747,,HCG21
3799,ENSG00000227830,,TRIM60P3Y
3800,ENSG00000274899,,
3801,ENSG00000229866,,OR2J3
3802,ENSG00000237284,,MAS1L
3803,ENSG00000233168,,OR2U1P
3804,ENSG00000169763,,PRYP3
3805,ENSG00000228849,,TNF
3806,ENSG00000235309,,HLA-J
3807,ENSG00000227635,,USP9YP21
3808,ENSG00000226529,,MTND1P1
3809,ENSG00000235412,,TTTY4B
3810,ENSG00000232064,,USP9YP33
3811,ENSG00000172283,,PRYP4
3812,ENSG00000223766,,PRR3
3813,ENSG00000227856,,SAPCD1-AS1
3814,ENSG00000235175,,RPL26P37
3815,ENSG00000231733,,LINC02570
3816,ENSG00000229643,,LINC00280
3817,ENSG00000241296,,HLA-DMB
3818,ENSG00000244672,,LY6G5B
3819,ENSG00000274837,,
3820,ENSG00000216777,,PRRC2CP1
3821,ENSG00000226555,,AGKP1
3822,ENSG00000234414,,RBMY1A1
3823,ENSG00000226343,,HLA-DQB3
3824,ENSG00000236598,,ZNRD1ASP
3825,ENSG00000234351,,OR2U2P
3826,ENSG00000234313,,HCG9
3827,ENSG00000229179,,SAR1AP1
3828,ENSG00000235178,,ZNF311
3829,ENSG00000280751,,AKR7A2P1
3830,ENSG00000284271,,
3831,ENSG00000281557,,LRIG2-DT
3832,ENSG00000223590,,
3833,ENSG00000227458,,TRIM40
3834,ENSG00000228128,,DDAH2
3835,ENSG00000226940,,MCCD1P1
3836,ENSG00000235498,,
3837,ENSG00000224654,,UBD
3838,ENSG00000224146,,RPL13AP
3839,ENSG00000285089,,
3840,ENSG00000242711,,PSMB9
3841,ENSG00000235022,,RNF39
3842,ENSG00000231037,,HCG25
3843,ENSG00000223641,,TTTY17C
3844,ENSG00000225685,,TSPY5P
3845,ENSG00000223932,,GPANK1
3846,ENSG00000271123,,ELOCP5
3847,ENSG00000228465,,TRAPPC2P10
3848,ENSG00000231026,,XKRYP4
3849,ENSG00000241534,,CFB
3850,ENSG00000231141,,TTTY3
3851,ENSG00000216824,,ZNF736P10Y
3852,ENSG00000275352,,
3853,ENSG00000276829,,
3854,ENSG00000233843,,CYCSP48
3855,ENSG00000282749,,
3856,ENSG00000258992,,TSPY1
3857,ENSG00000278167,,CCL18
3858,ENSG00000228850,,CDY12P
3859,ENSG00000283076,,
3860,ENSG00000099715,,PCDH11Y
3861,ENSG00000224753,,LINC02829
3862,ENSG00000276194,,HNF1B
3863,ENSG00000235372,,ETF1P1
3864,ENSG00000227366,,HLA-U
3865,ENSG00000237889,,DDX39B
3866,ENSG00000234850,,MTND2P3
3867,ENSG00000236647,,
3868,ENSG00000225609,,CDY20P
3869,ENSG00000224873,,CDY13P
3870,ENSG00000228787,,NLGN4Y-AS1
3871,ENSG00000229234,,RBMY1KP
3872,ENSG00000226941,,RBMY1J
3873,ENSG00000231526,,HLA-DQA2
3874,ENSG00000231526,,HLA-DQA2
3875,ENSG00000226354,,HLA-U
3876,ENSG00000248182,,OR12D1
3877,ENSG00000228370,,LINC02829
3878,ENSG00000225459,,HLA-Z
3879,ENSG00000224552,,ABHD16A
3880,ENSG00000228964,,HLA-B
3881,ENSG00000223577,,HCG27
3882,ENSG00000227246,,PSORS1C2
3883,ENSG00000228104,,
3884,ENSG00000227886,,LINC02829
3885,ENSG00000280963,,SERTAD4-AS1
3886,ENSG00000206454,,POU5F1
3887,ENSG00000238064,,HCG25
3888,ENSG00000281230,,SERTAD4
3889,ENSG00000233734,,PSORS1C1
3890,ENSG00000223858,,ZFP57
3891,ENSG00000223698,,GOLGA6L11P
3892,ENSG00000281067,,ST13P19
3893,ENSG00000180910,,TTTY11
3894,ENSG00000281552,,
3895,ENSG00000232585,,OFD1P12Y
3896,ENSG00000280680,,HHAT
3897,ENSG00000229343,,CDY22P
3898,ENSG00000270570,,
3899,ENSG00000280969,,RPS4Y2
3900,ENSG00000206301,,HLA-DQA2
3901,ENSG00000206301,,HLA-DQA2
3902,ENSG00000233210,,GPANK1
3903,ENSG00000233619,,
3904,ENSG00000279274,,
3905,ENSG00000226042,,CDY10P
3906,ENSG00000237563,,TTTY21B
3907,ENSG00000284071,,
3908,ENSG00000188399,,ANKRD36P1
3909,ENSG00000223517,,
3910,ENSG00000220379,,OR2J4P
3911,ENSG00000228207,,
3912,ENSG00000224917,,
3913,ENSG00000237459,,MPIG6B
3914,ENSG00000286187,,
3915,ENSG00000282532,,
3916,ENSG00000242854,,DNM1P24
3917,ENSG00000225117,,ARSDP1
3918,ENSG00000242875,,RBMY1B
3919,ENSG00000275600,,PIGW
3920,ENSG00000274233,,CCL5
3921,ENSG00000273608,,SRCIN1
3922,ENSG00000215560,,TTTY5
3923,ENSG00000234399,,RBMY2XP
3924,ENSG00000229767,,DDR1
3925,ENSG00000228411,,CDY4P
3926,ENSG00000225876,,
3927,ENSG00000277146,,
3928,ENSG00000232695,,ELOCP17
3929,ENSG00000235059,,
3930,ENSG00000237155,,IER3
3931,ENSG00000197092,,GOLGA6L16P
3932,ENSG00000172288,,CDY1
3933,ENSG00000238248,,
3934,ENSG00000273040,,
3935,ENSG00000231737,,PPP1R10
3936,ENSG00000244395,,RBMY1D
3937,ENSG00000232007,,POLR2LP1
3938,ENSG00000228515,,MAS1L
3939,ENSG00000233911,,POU5F1
3940,ENSG00000287371,,
3941,ENSG00000231617,,DAXX
3942,ENSG00000231617,,DAXX
3943,ENSG00000281499,,RNU5A-8P
3944,ENSG00000237112,,GABBR1
3945,ENSG00000287648,,
3946,ENSG00000280937,,BPNT2P1
3947,ENSG00000237052,,GPSM3
3948,ENSG00000275932,,DUSP14
3949,ENSG00000230727,,RBMY2WP
3950,ENSG00000230977,,
3951,ENSG00000230814,,USP9YP24
3952,ENSG00000234081,,ELOCP10
3953,ENSG00000184991,,TTTY13
3954,ENSG00000276469,,GPR179
3955,ENSG00000237690,,
3956,ENSG00000223798,,
3957,ENSG00000270535,,ELOCP34
3958,ENSG00000229238,,PPP1R12BP1
3959,ENSG00000230308,,TRIM39
3960,ENSG00000165246,,NLGN4Y
3961,ENSG00000273083,,NOP56P1
3962,ENSG00000223441,,OR2I1P
3963,ENSG00000233160,,HNRNPA1P2
3964,ENSG00000235589,,ZNF311
3965,ENSG00000282630,,YWHAEP7
3966,ENSG00000274768,,CISD3
3967,ENSG00000226173,,TAP1
3968,ENSG00000282237,,
3969,ENSG00000274577,,LHX1
3970,ENSG00000234370,,GTF2H4
3971,ENSG00000282790,,
3972,ENSG00000274221,,CCL3
3973,ENSG00000228257,,
3974,ENSG00000229725,,
3975,ENSG00000227439,,TTTY17B
3976,ENSG00000227439,,TTTY17B
3977,ENSG00000235583,,
3978,ENSG00000227629,,SLC25A15P1
3979,ENSG00000229236,,TTTY10
3980,ENSG00000282570,,
3981,ENSG00000274047,,SYNRG
3982,ENSG00000229518,,UBE2V1P3
3983,ENSG00000232730,,FAM8A4P
3984,ENSG00000237917,,PARP4P1
3985,ENSG00000232960,,CSNK2B
3986,ENSG00000183795,,BPY2B
3987,ENSG00000273905,,
3988,ENSG00000263947,,RN7SL274P
3989,ENSG00000251771,,
3990,ENSG00000275283,,
3991,ENSG00000277625,,
3992,ENSG00000251964,,
3993,ENSG00000277983,,
3994,ENSG00000229308,,
3995,ENSG00000239533,,GOLGA2P2Y
3996,ENSG00000239533,,GOLGA2P2Y
3997,ENSG00000277242,,
3998,ENSG00000224060,,ARSLP1
3999,ENSG00000236649,,PPT2
4000,ENSG00000168757,,TSPY2
4001,ENSG00000244000,,
4002,ENSG00000240566,,
4003,ENSG00000223637,,RBMY2EP
4004,ENSG00000232764,,TRIM60P8Y
4005,ENSG00000286247,,
4006,ENSG00000234830,,FAM197Y9
4007,ENSG00000225624,,TBL1YP1
4008,ENSG00000230066,,FAM197Y3
4009,ENSG00000236131,,MED13P1
4010,ENSG00000270073,,TSPY6P
4011,ENSG00000227949,,CYCSP46
4012,ENSG00000252900,,RNU6-303P
4013,ENSG00000227122,,PRRT1
4014,ENSG00000227122,,PRRT1
4015,ENSG00000252468,,RNU2-57P
4016,ENSG00000251766,,RNA5SP518
4017,ENSG00000252689,,
4018,ENSG00000243980,,RN7SL702P
4019,ENSG00000252315,,RNA5SP520
4020,ENSG00000252012,,RNA5SP521
4021,ENSG00000273966,,
4022,ENSG00000252173,,RNU6-109P
4023,ENSG00000251705,,RNA5-8SP6
4024,ENSG00000251917,,RNU1-86P
4025,ENSG00000252289,,RNA5SP519
4026,ENSG00000274234,,RN7SL818P
4027,ENSG00000252323,,RNU6-184P
4028,ENSG00000252426,,RNU1-107P
4029,ENSG00000278242,,RN7SL725P
4030,ENSG00000252625,,RNU1-40P
4031,ENSG00000252948,,RNU6-1314P
4032,ENSG00000251796,,
4033,ENSG00000252681,,RNU1-97P
4034,ENSG00000251925,,
4035,ENSG00000242153,,OFD1P6Y
4036,ENSG00000169953,,HSFY2
4037,ENSG00000225201,,HLA-E
4038,ENSG00000281614,,INPP5D
4039,ENSG00000236429,,GPM6BP2
4040,ENSG00000249501,,USP9YP2
4041,ENSG00000228193,,ELOCP14
4042,ENSG00000248573,,PRYP6
4043,ENSG00000230904,,XKRYP2
4044,ENSG00000238135,,USP9YP10
4045,ENSG00000224151,,USP9YP28
4046,ENSG00000231647,,DDX39B-AS1
4047,ENSG00000251970,,RNU1-41P
4048,ENSG00000238088,,OFD1P7Y
4049,ENSG00000240924,,HCG17
4050,ENSG00000217179,,MTCYBP2
4051,ENSG00000217896,,ZNF839P1
4052,ENSG00000185275,,CD24P4
4053,ENSG00000229187,,MICC
4054,ENSG00000252766,,RNU6-255P
4055,ENSG00000274282,,
4056,ENSG00000243189,,HLA-DMA
4057,ENSG00000234529,,GAPDHP19
4058,ENSG00000238191,,CLUHP1
4059,ENSG00000226353,,TAF9P1
4060,ENSG00000275578,,
4061,ENSG00000226449,,CDY5P
4062,ENSG00000225896,,ELOCP36
4063,ENSG00000224166,,PRYP1
4064,ENSG00000229129,,ACTG1P2
4065,ENSG00000250868,,XKRY
4066,ENSG00000223555,,USP9YP23
4067,ENSG00000235521,,USP9YP27
4068,ENSG00000252513,,RNU1-128P
4069,ENSG00000224964,,TRAPPC2P3
4070,ENSG00000226011,,OFD1P1Y
4071,ENSG00000225740,,ELOCP6
4072,ENSG00000229138,,CDY6P
4073,ENSG00000224485,,USP9YP7
4074,ENSG00000226116,,USP9YP6
4075,ENSG00000237558,,CDY7P
4076,ENSG00000233378,,USP9YP34
4077,ENSG00000237616,,USP9YP32
4078,ENSG00000224033,,CDY8P
4079,ENSG00000230412,,ELOCP12
4080,ENSG00000226611,,OFD1P2Y
4081,ENSG00000225895,,TRAPPC2P8
4082,ENSG00000233120,,USP9YP15
4083,ENSG00000252166,,RNU1-95P
4084,ENSG00000232744,,USP9YP16
4085,ENSG00000244646,,XKRY2
4086,ENSG00000285515,,
4087,ENSG00000229465,,ACTG1P11
4088,ENSG00000231311,,PRYP2
4089,ENSG00000236599,,ELOCP26
4090,ENSG00000232899,,CDY9P
4091,ENSG00000229302,,TAF9P2
4092,ENSG00000228945,,CLUHP2
4093,ENSG00000231190,,RPL13AP
4094,ENSG00000224874,,MYL12BP3
4095,ENSG00000233522,,FAM224A
4096,ENSG00000230888,,SUMO2P1
4097,ENSG00000234057,,LINC02569
4098,ENSG00000278391,,
4099,ENSG00000251953,,RNA5SP522
4100,ENSG00000239618,,HLA-L
4101,ENSG00000252667,,RNA5SP523
4102,ENSG00000254875,,
4103,ENSG00000249726,,TUBB1P1
4104,ENSG00000282909,,
4105,ENSG00000236063,,ABHD16A
4106,ENSG00000226362,,FAM41AY2
4107,ENSG00000206235,,TAP2
4108,ENSG00000225716,,ELOCP13
4109,ENSG00000229406,,OFD1P4Y
4110,ENSG00000227494,,USP9YP14
4111,ENSG00000252209,,RNU1-48P
4112,ENSG00000249634,,USP9YP5
4113,ENSG00000251510,,
4114,ENSG00000243594,,PSMB9
4115,ENSG00000238067,,XKRYP1
4116,ENSG00000233546,,PRYP5
4117,ENSG00000230377,,ELOCP7
4118,ENSG00000250951,,USP9YP1
4119,ENSG00000230458,,GPM6BP1
4120,ENSG00000131007,,TTTY9B
4121,ENSG00000240438,,OFD1P5Y
4122,ENSG00000235479,,RAB9AP4
4123,ENSG00000249606,,TRAPPC2P7
4124,ENSG00000176728,,TTTY14
4125,ENSG00000228854,,NRM
4126,ENSG00000235439,,DDX39B
4127,ENSG00000224835,,C6orf47-AS1
4128,ENSG00000220391,,HCG4B
4129,ENSG00000206285,,B3GALT4
4130,ENSG00000233506,,
4131,ENSG00000206516,,OR2H1
4132,ENSG00000215580,,BCORP1
4133,ENSG00000228371,,ZDHHC20P1
4134,ENSG00000206489,,PPP1R10
4135,ENSG00000131002,,TXLNGY
4136,ENSG00000230660,,HCG18
4137,ENSG00000237591,,HLA-DRB9
4138,ENSG00000243496,,HLA-DOB
4139,ENSG00000264025,,
4140,ENSG00000265634,,SNORD32B
4141,ENSG00000265674,,
4142,ENSG00000273601,,
4143,ENSG00000276608,,
4144,ENSG00000275424,,
4145,ENSG00000266548,,
4146,ENSG00000266231,,
4147,ENSG00000264393,,
4148,ENSG00000266653,,
4149,ENSG00000265849,,SNORD117
4150,ENSG00000263864,,SNORD48
4151,ENSG00000266300,,SNORD52
4152,ENSG00000264998,,
4153,ENSG00000266435,,
4154,ENSG00000223853,,OR2H5P
4155,ENSG00000237095,,MDC1
4156,ENSG00000267793,,
4157,ENSG00000280669,,RN7SL32P
4158,ENSG00000260197,,
4159,ENSG00000288049,,
4160,ENSG00000224230,,
4161,ENSG00000281089,,ATG16L1
4162,ENSG00000224379,,TCF19
4163,ENSG00000232397,,OR10C1
4164,ENSG00000012817,,KDM5D
4165,ENSG00000233194,,RPL32P1
4166,ENSG00000231408,,LTA
4167,ENSG00000233418,,DHX16
4168,ENSG00000206406,,CSNK2B
4169,ENSG00000281256,,
4170,ENSG00000233641,,C6orf136
4171,ENSG00000281813,,KAT6B
4172,ENSG00000236979,,NCR3
4173,ENSG00000229856,,CYP21A1P
4174,ENSG00000227746,,C4A
4175,ENSG00000227746,,C4A
4176,ENSG00000236183,,LY6G6C
4177,ENSG00000236579,,HCG9
4178,ENSG00000227171,,RNF39
4179,ENSG00000229903,,TSBP1-AS1
4180,ENSG00000228177,,C6orf47
4181,ENSG00000229823,,
4182,ENSG00000233841,,HLA-C
4183,ENSG00000225859,,DDX39B
4184,ENSG00000276761,,CWC25
4185,ENSG00000230134,,HCG24
4186,ENSG00000237123,,CDSN
4187,ENSG00000225114,,
4188,ENSG00000229501,,
4189,ENSG00000223481,,TAP2
4190,ENSG00000234433,,VWA7
4191,ENSG00000282636,,
4192,ENSG00000282043,,
4193,ENSG00000282494,,
4194,ENSG00000229126,,
4195,ENSG00000278145,,C17orf78
4196,ENSG00000224242,,BTNL2
4197,ENSG00000282348,,
4198,ENSG00000277236,,CCL14
4199,ENSG00000235952,,
4200,ENSG00000233801,,NELFE
4201,ENSG00000206331,,PRRT1
4202,ENSG00000206331,,PRRT1
4203,ENSG00000282707,,
4204,ENSG00000172468,,HSFY1
4205,ENSG00000278843,,MMP28
4206,ENSG00000176679,,TGIF2LY
4207,ENSG00000228927,,TSPY3
4208,ENSG00000231719,,MCCD1P2
4209,ENSG00000227286,,HLA-DPA2
4210,ENSG00000237482,,LY6G6E
4211,ENSG00000206501,,PPP1R11
4212,ENSG00000226892,,TSBP1
4213,ENSG00000169800,,RBMY1F
4214,ENSG00000206440,,NFKBIL1
4215,ENSG00000274939,,TBC1D3B
4216,ENSG00000196101,,HLA-DRB3
4217,ENSG00000224639,,C4B
4218,ENSG00000227314,,MSH5
4219,ENSG00000282166,,
4220,ENSG00000231370,,PRRC2A
4221,ENSG00000276833,,TAF15
4222,ENSG00000236759,,EHMT2
4223,ENSG00000225553,,PHF1
4224,ENSG00000182415,,CDY2A
4225,ENSG00000233126,,ZNF736P3Y
4226,ENSG00000227251,,TRIM60P9Y
4227,ENSG00000230136,,OR2J4P
4228,ENSG00000230957,,MAS1LP1
4229,ENSG00000099725,,PRKY
4230,ENSG00000237046,,TRIM40
4231,ENSG00000252633,,RN7SKP282
4232,ENSG00000251996,,
4233,ENSG00000233019,,OR2P1P
4234,ENSG00000252155,,RNU6-941P
4235,ENSG00000228357,,HSD17B8
4236,ENSG00000252472,,RNU6-521P
4237,ENSG00000229549,,TSPY8
4238,ENSG00000206288,,SLC39A7
4239,ENSG00000224554,,RANP1
4240,ENSG00000172352,,CDY1B
4241,ENSG00000233584,,HLA-DPB2
4242,ENSG00000235394,,ZNRD1ASP
4243,ENSG00000224953,,SRIP3
4244,ENSG00000274365,,
4245,ENSG00000233634,,GOT2P5
4246,ENSG00000099721,,AMELY
4247,ENSG00000237701,,ATP5PFP1
4248,ENSG00000273906,,
4249,ENSG00000232976,,TRIM60P10Y
4250,ENSG00000226270,,ZNF736P2Y
4251,ENSG00000227837,,TRIM60P11Y
4252,ENSG00000278602,,
4253,ENSG00000237559,,HLA-S
4254,ENSG00000223978,,ZNF736P1Y
4255,ENSG00000278197,,
4256,ENSG00000206280,,ZBTB22
4257,ENSG00000230819,,ZNF736P5Y
4258,ENSG00000185894,,BPY2C
4259,ENSG00000137345,,MOG
4260,ENSG00000228296,,TTTY4C
4261,ENSG00000226260,,HLA-DRA
4262,ENSG00000205916,,DAZ4
4263,ENSG00000235305,,DDX39BP2
4264,ENSG00000234920,,ATP6V1G2
4265,ENSG00000280652,,SCARNA5
4266,ENSG00000281388,,SCARNA6
4267,ENSG00000281857,,SAG
4268,ENSG00000225993,,LY6G6D
4269,ENSG00000225993,,LY6G6D
4270,ENSG00000226267,,
4271,ENSG00000226841,,MCCD1
4272,ENSG00000226591,,COL11A2P1
4273,ENSG00000226538,,RPL35AP4
4274,ENSG00000233164,,C6orf136
4275,ENSG00000237812,,HCG9
4276,ENSG00000226103,,C6orf47
4277,ENSG00000235228,,
4278,ENSG00000258589,,
4279,ENSG00000237405,,AGER
4280,ENSG00000282115,,
4281,ENSG00000282521,,CCL15-CCL14
4282,ENSG00000282446,,
4283,ENSG00000282231,,
4284,ENSG00000230128,,IER3
4285,ENSG00000275397,,DHRS11
4286,ENSG00000223606,,HLA-V
4287,ENSG00000229493,,HLA-DQB2
4288,ENSG00000229342,,MYL12BP3
4289,ENSG00000227333,,EHMT2
4290,ENSG00000225714,,POLR2LP1
4291,ENSG00000236632,,HLA-E
4292,ENSG00000282202,,
4293,ENSG00000282588,,
4294,ENSG00000282498,,
4295,ENSG00000280928,,
4296,ENSG00000273780,,ARHGAP23
4297,ENSG00000280873,,DGKD
4298,ENSG00000237165,,CDSN
4299,ENSG00000225130,,TRIM31
4300,ENSG00000228250,,LY6G6C
4301,ENSG00000243570,,CFB
4302,ENSG00000234137,,MUC21
4303,ENSG00000232280,,FLOT1
4304,ENSG00000228846,,
4305,ENSG00000229461,,MICG
4306,ENSG00000237894,,
4307,ENSG00000228954,,
4308,ENSG00000273200,,LINC01623
4309,ENSG00000227178,,
4310,ENSG00000234095,,HLA-N
4311,ENSG00000236271,,FLOT1
4312,ENSG00000282083,,
4313,ENSG00000282071,,
4314,ENSG00000282144,,TBC1D3I
4315,ENSG00000206292,,HLA-DOA
4316,ENSG00000232516,,ETF1P1
4317,ENSG00000206320,,AGER
4318,ENSG00000129873,,CDY2B
4319,ENSG00000188120,,DAZ1
4320,ENSG00000282370,,
4321,ENSG00000282411,,
4322,ENSG00000231558,,HLA-DOA
4323,ENSG00000224313,,DXO
4324,ENSG00000275903,,PSMB3
4325,ENSG00000231474,,
4326,ENSG00000226303,,ZDHHC20P1
4327,ENSG00000231928,,TRIM26BP
4328,ENSG00000231834,,HLA-A
4329,ENSG00000281967,,
4330,ENSG00000282087,,TBC1D3F
4331,ENSG00000281623,,
4332,ENSG00000187191,,DAZ3
4333,ENSG00000234280,,TSBP1
4334,ENSG00000282656,,TBC1D3J
4335,ENSG00000229103,,WASF5P
4336,ENSG00000240684,,
4337,ENSG00000276125,,CCL4L2
4338,ENSG00000237777,,OR14J1
4339,ENSG00000232473,,UBQLN1P1
4340,ENSG00000241053,,HCG17
4341,ENSG00000228333,,RXRB
4342,ENSG00000237808,,NCR3
4343,ENSG00000235291,,PPP1R10
4344,ENSG00000277336,,CCL3L3
4345,ENSG00000277336,,CCL3L3
4346,ENSG00000277336,,CCL3L1
4347,ENSG00000277336,,CCL3L1
4348,ENSG00000288686,,XGY2
4349,ENSG00000206237,,HLA-DQB1
4350,ENSG00000251841,,RNU6-1334P
4351,ENSG00000184895,,SRY
4352,ENSG00000278320,,
4353,ENSG00000278515,,
4354,ENSG00000276153,,
4355,ENSG00000237659,,RNASEH2CP1
4356,ENSG00000274262,,
4357,ENSG00000232195,,TOMM22P2
4358,ENSG00000277005,,
4359,ENSG00000286130,,
4360,ENSG00000277891,,
4361,ENSG00000129824,,RPS4Y1
4362,ENSG00000277546,,
4363,ENSG00000278781,,
4364,ENSG00000278779,,
4365,ENSG00000277395,,
4366,ENSG00000240008,,LY6G6F
4367,ENSG00000231502,,LSM2
4368,ENSG00000249663,,
4369,ENSG00000223355,,NOTCH4
4370,ENSG00000227289,,HSFY3P
4371,ENSG00000227650,,UQCRHP1
4372,ENSG00000229163,,NAP1L1P2
4373,ENSG00000232026,,
4374,ENSG00000278847,,
4375,ENSG00000067646,,ZFY
4376,ENSG00000235507,,ZDHHC20P1
4377,ENSG00000227703,,RANP1
4378,ENSG00000232308,,MUCL3
4379,ENSG00000223364,,PSORS1C3
4380,ENSG00000230181,,RPL13AP
4381,ENSG00000236178,,VARS2
4382,ENSG00000229394,,ZNF70P1
4383,ENSG00000233091,,RPL7P4
4384,ENSG00000227231,,IER3
4385,ENSG00000234852,,ZBTB12
4386,ENSG00000233070,,ZFY-AS1
4387,ENSG00000227030,,RPL7AP7
4388,ENSG00000223600,,EEF1A1P41
4389,ENSG00000229651,,MICC
4390,ENSG00000215414,,PSMA6P1
4391,ENSG00000224035,,SFPQP1
4392,ENSG00000235462,,TAB3P1
4393,ENSG00000232984,,OR2H1
4394,ENSG00000223915,,DPPA2P1
4395,ENSG00000067048,,DDX3Y
4396,ENSG00000228116,,PPT2
4397,ENSG00000234196,,ZBTB12
4398,ENSG00000228491,,MICE
4399,ENSG00000225060,,PPP1R18
4400,ENSG00000225060,,PPP1R18
4401,ENSG00000235985,,AIF1
4402,ENSG00000227402,,SLC39A7
4403,ENSG00000283034,,ZNF445
4404,ENSG00000225029,,USP8P1
4405,ENSG00000230089,,
4406,ENSG00000231592,,SAR1AP1
4407,ENSG00000234992,,GPR53P
4408,ENSG00000224748,,TAP1
4409,ENSG00000281449,,BCL2L14
4410,ENSG00000281770,,
4411,ENSG00000234059,,CASKP1
4412,ENSG00000281086,,
4413,ENSG00000281660,,DUSP29
4414,ENSG00000183878,,UTY
4415,ENSG00000285951,,
4416,ENSG00000236657,,
4417,ENSG00000239865,,RPP21
4418,ENSG00000239865,,RPP21
4419,ENSG00000281626,,ZNF852
4420,ENSG00000233564,,PRR3
4421,ENSG00000280781,,EI24P3
4422,ENSG00000281707,,
4423,ENSG00000281894,,ZKSCAN7
4424,ENSG00000237100,,C6orf136
4425,ENSG00000230354,,STK19B
4426,ENSG00000226550,,
4427,ENSG00000240508,,PSMB9
4428,ENSG00000225034,,OR2H5P
4429,ENSG00000233043,,HCG24
4430,ENSG00000229488,,PRRT1
4431,ENSG00000229488,,PRRT1
4432,ENSG00000241386,,HLA-DOB
4433,ENSG00000224923,,HCG20
4434,ENSG00000224990,,OR2G1P
4435,ENSG00000281442,,PTMAP9
4436,ENSG00000283344,,MIR1244-4
4437,ENSG00000281324,,LRP6
4438,ENSG00000229061,,ATAT1
4439,ENSG00000236177,,HLA-DPA1
4440,ENSG00000226618,,PRRC2A
4441,ENSG00000232691,,ZNRD1ASP
4442,ENSG00000228912,,IFITM4P
4443,ENSG00000230413,,HLA-G
4444,ENSG00000228454,,C4B
4445,ENSG00000283007,,
4446,ENSG00000282971,,
4447,ENSG00000281118,,
4448,ENSG00000284476,,
4449,ENSG00000280931,,OR5P2
4450,ENSG00000280808,,OR5P3
4451,ENSG00000226560,,C2
4452,ENSG00000281056,,OR5E1P
4453,ENSG00000281563,,RNU6-943P
4454,ENSG00000280899,,OR10A6
4455,ENSG00000281456,,ZKSCAN7-AS1
4456,ENSG00000281680,,OR10A3
4457,ENSG00000280661,,ZNF660
4458,ENSG00000281166,,NLRP10
4459,ENSG00000280795,,MPRIPP1
4460,ENSG00000281709,,ZNF197
4461,ENSG00000281709,,ZNF197
4462,ENSG00000225248,,TMEM183AP1
4463,ENSG00000225073,,DDX39B
4464,ENSG00000233744,,HLA-DQB1-AS1
4465,ENSG00000224044,,UBDP1
4466,ENSG00000206408,,GPANK1
4467,ENSG00000280475,,
4468,ENSG00000206783,,RNU6-545P
4469,ENSG00000281874,,
4470,ENSG00000207477,,RNU6-318P
4471,ENSG00000280907,,ZNF197-AS1
4472,ENSG00000281818,,MANSC1
4473,ENSG00000281306,,ZNF35
4474,ENSG00000281051,,RPL23AP66
4475,ENSG00000281234,,LOH12CR2
4476,ENSG00000280689,,BORCS5
4477,ENSG00000223618,,VPS52
4478,ENSG00000281168,,
4479,ENSG00000280962,,DUSP16
4480,ENSG00000206380,,SNHG32
4481,ENSG00000229998,,PPP1R18
4482,ENSG00000229998,,PPP1R18
4483,ENSG00000281102,,
4484,ENSG00000280872,,SOCS5P3
4485,ENSG00000281448,,ZNF502
4486,ENSG00000228883,,LY6G5C
4487,ENSG00000281671,,
4488,ENSG00000281525,,
4489,ENSG00000281661,,ZNF501
4490,ENSG00000228321,,TNF
4491,ENSG00000230915,,HLA-W
4492,ENSG00000223439,,HLA-J
4493,ENSG00000281665,,KIAA1143
4494,ENSG00000228458,,DDX39BP2
4495,ENSG00000228469,,
4496,ENSG00000225312,,HSD17B8
4497,ENSG00000235765,,SAPCD1-AS1
4498,ENSG00000236210,,LY6G6E
4499,ENSG00000226033,,STK19
4500,ENSG00000280610,,KIF15
4501,ENSG00000235452,,LY6G6C
4502,ENSG00000233076,,DDAH2
4503,ENSG00000236196,,NFKBIL1
4504,ENSG00000206476,,VARS2
4505,ENSG00000230254,,HLA-E
4506,ENSG00000154620,,TMSB4Y
4507,ENSG00000241859,,ANOS2P
4508,ENSG00000129864,,VCY
4509,ENSG00000232414,,CYP21A2
4510,ENSG00000228635,,OR2P1P
4511,ENSG00000281277,,FOXR1
4512,ENSG00000236227,,BRD2
4513,ENSG00000225773,,C4B-AS1
